source_key,source_name,source_url,explorer_slug,explorer_url,school_name_raw,school_name_clean,school_type,state,country,program_type,outcome,metric_context,total_tracked,percent_applicants_interviewed,percent_applicants_interviewed_n,percent_accepted_post_interview,percent_accepted_post_interview_n,percent_accepted_from_waitlist,percent_accepted_from_waitlist_n,median_cgpa_raw,median_cgpa,cgpa_min,cgpa_max,cgpa_n,median_sgpa_raw,median_sgpa,sgpa_min,sgpa_max,sgpa_n,median_mcat_raw,median_mcat,mcat_min,mcat_max,mcat_n,notes
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,A.T. Still - Arizona,https://cycletrack.org/explorer/school/A.T. Still - Arizona,A.T. Still University of Health Sciences (Arizona),A.T. Still University of Health Sciences (Arizona),DO,AZ,USA,DO,interviews,CycleTrack crowdsourced DO interviews median stats,187,52.48,282,,,,,"3.69 (3.00 - 4.00), (n=155)",3.69,3,4,155,"3.59 (2.90 - 4.00), (n=147)",3.59,2.9,4,147,"507.00 (497.00 - 522.00), (n=165)",507,497,522,165,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,A.T. Still - Arizona,https://cycletrack.org/explorer/school/A.T. Still - Arizona,A.T. Still University of Health Sciences (Arizona),A.T. Still University of Health Sciences (Arizona),DO,AZ,USA,DO,acceptances,CycleTrack crowdsourced DO acceptances median stats,73,,,35.83,187,41.67,12,"3.69 (3.20 - 4.00), (n=64)",3.69,3.2,4,64,"3.59 (2.93 - 4.00), (n=61)",3.59,2.93,4,61,"507.00 (497.00 - 519.00), (n=67)",507,497,519,67,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,A.T. Still - Arizona,https://cycletrack.org/explorer/school/A.T. Still - Arizona,A.T. Still University of Health Sciences (Arizona),A.T. Still University of Health Sciences (Arizona),DO,AZ,USA,DO-PhD,interviews,CycleTrack crowdsourced DO-PhD interviews median stats,1,,,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,A.T. Still - Arizona,https://cycletrack.org/explorer/school/A.T. Still - Arizona,A.T. Still University of Health Sciences (Arizona),A.T. Still University of Health Sciences (Arizona),DO,AZ,USA,DO-PhD,acceptances,CycleTrack crowdsourced DO-PhD acceptances median stats,0,,,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,A.T. Still - Kirksville,https://cycletrack.org/explorer/school/A.T. Still - Kirksville,A.T. Still University of Health Sciences (Kirksville),A.T. Still University of Health Sciences (Kirksville),DO,MO,USA,DO,interviews,CycleTrack crowdsourced DO interviews median stats,127,54.79,188,,,,,"3.77 (2.90 - 4.00), (n=105)",3.77,2.9,4,105,"3.66 (2.90 - 4.00), (n=96)",3.66,2.9,4,96,"506.00 (498.00 - 520.00), (n=110)",506,498,520,110,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,A.T. Still - Kirksville,https://cycletrack.org/explorer/school/A.T. Still - Kirksville,A.T. Still University of Health Sciences (Kirksville),A.T. Still University of Health Sciences (Kirksville),DO,MO,USA,DO,acceptances,CycleTrack crowdsourced DO acceptances median stats,41,,,27.56,127,,,"3.77 (3.38 - 4.00), (n=38)",3.77,3.38,4,38,"3.62 (3.27 - 4.00), (n=34)",3.62,3.27,4,34,"505.00 (498.00 - 514.00), (n=40)",505,498,514,40,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,A.T. Still - Kirksville,https://cycletrack.org/explorer/school/A.T. Still - Kirksville,A.T. Still University of Health Sciences (Kirksville),A.T. Still University of Health Sciences (Kirksville),DO,MO,USA,DO-PhD,interviews,CycleTrack crowdsourced DO-PhD interviews median stats,0,,,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,A.T. Still - Kirksville,https://cycletrack.org/explorer/school/A.T. Still - Kirksville,A.T. Still University of Health Sciences (Kirksville),A.T. Still University of Health Sciences (Kirksville),DO,MO,USA,DO-PhD,acceptances,CycleTrack crowdsourced DO-PhD acceptances median stats,1,,,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Alabama,https://cycletrack.org/explorer/school/Alabama,University of Alabama at Birmingham,University of Alabama at Birmingham,MD,AL,USA,MD,interviews,CycleTrack crowdsourced MD interviews median stats,91,27.59,290,,,,,"3.90 (3.22 - 4.00), (n=76)",3.9,3.22,4,76,"3.89 (3.15 - 4.00), (n=67)",3.89,3.15,4,67,"513.00 (500.00 - 526.00), (n=77)",513,500,526,77,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Alabama,https://cycletrack.org/explorer/school/Alabama,University of Alabama at Birmingham,University of Alabama at Birmingham,MD,AL,USA,MD,acceptances,CycleTrack crowdsourced MD acceptances median stats,47,,,48.35,91,11.11,9,"3.91 (3.38 - 4.00), (n=39)",3.91,3.38,4,39,"3.90 (3.33 - 4.00), (n=36)",3.9,3.33,4,36,"513.00 (500.00 - 524.00), (n=40)",513,500,524,40,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Alabama,https://cycletrack.org/explorer/school/Alabama,University of Alabama at Birmingham,University of Alabama at Birmingham,MD,AL,USA,MD-PhD,interviews,CycleTrack crowdsourced MD-PhD interviews median stats,64,54.46,101,,,,,"3.90 (3.40 - 4.00), (n=56)",3.9,3.4,4,56,"3.87 (3.11 - 4.00), (n=51)",3.87,3.11,4,51,"516.00 (500.00 - 528.00), (n=57)",516,500,528,57,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Alabama,https://cycletrack.org/explorer/school/Alabama,University of Alabama at Birmingham,University of Alabama at Birmingham,MD,AL,USA,MD-PhD,acceptances,CycleTrack crowdsourced MD-PhD acceptances median stats,30,,,42.19,64,10.53,19,"3.87 (3.59 - 4.00), (n=27)",3.87,3.59,4,27,"3.83 (3.45 - 4.00), (n=26)",3.83,3.45,4,26,"515.00 (508.00 - 526.00), (n=27)",515,508,526,27,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Alabama COM,https://cycletrack.org/explorer/school/Alabama COM,Alabama College of Osteopathic Medicine,Alabama College of Osteopathic Medicine,DO,AL,USA,DO,interviews,CycleTrack crowdsourced DO interviews median stats,160,77.70,148,,,,,"3.65 (2.84 - 4.00), (n=124)",3.65,2.84,4,124,"3.50 (2.71 - 4.00), (n=114)",3.5,2.71,4,114,"504.00 (498.00 - 522.00), (n=131)",504,498,522,131,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Alabama COM,https://cycletrack.org/explorer/school/Alabama COM,Alabama College of Osteopathic Medicine,Alabama College of Osteopathic Medicine,DO,AL,USA,DO,acceptances,CycleTrack crowdsourced DO acceptances median stats,110,,,56.25,160,3.45,29,"3.70 (3.14 - 4.00), (n=89)",3.7,3.14,4,89,"3.60 (2.90 - 4.00), (n=79)",3.6,2.9,4,79,"505.00 (498.00 - 522.00), (n=95)",505,498,522,95,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Alabama COM,https://cycletrack.org/explorer/school/Alabama COM,Alabama College of Osteopathic Medicine,Alabama College of Osteopathic Medicine,DO,AL,USA,DO-PhD,interviews,CycleTrack crowdsourced DO-PhD interviews median stats,0,,,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Alabama COM,https://cycletrack.org/explorer/school/Alabama COM,Alabama College of Osteopathic Medicine,Alabama College of Osteopathic Medicine,DO,AL,USA,DO-PhD,acceptances,CycleTrack crowdsourced DO-PhD acceptances median stats,0,,,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Albany,https://cycletrack.org/explorer/school/Albany,Albany Medical College,Albany Medical College,MD,NY,USA,MD,interviews,CycleTrack crowdsourced MD interviews median stats,189,8.41,1748,,,,,"3.81 (3.18 - 4.00), (n=163)",3.81,3.18,4,163,"3.77 (3.10 - 4.00), (n=157)",3.77,3.1,4,157,"512.00 (502.00 - 526.00), (n=165)",512,502,526,165,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Albany,https://cycletrack.org/explorer/school/Albany,Albany Medical College,Albany Medical College,MD,NY,USA,MD,acceptances,CycleTrack crowdsourced MD acceptances median stats,51,,,22.75,189,15.32,111,"3.86 (3.18 - 4.00), (n=46)",3.86,3.18,4,46,"3.86 (3.10 - 4.00), (n=44)",3.86,3.1,4,44,"512.50 (506.00 - 524.00), (n=46)",512.5,506,524,46,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Albany,https://cycletrack.org/explorer/school/Albany,Albany Medical College,Albany Medical College,MD,NY,USA,MD-PhD,interviews,CycleTrack crowdsourced MD-PhD interviews median stats,0,,,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Albany,https://cycletrack.org/explorer/school/Albany,Albany Medical College,Albany Medical College,MD,NY,USA,MD-PhD,acceptances,CycleTrack crowdsourced MD-PhD acceptances median stats,0,,,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Albert Einstein,https://cycletrack.org/explorer/school/Albert Einstein,Albert Einstein College of Medicine,Albert Einstein College of Medicine,MD,NY,USA,MD,interviews,CycleTrack crowdsourced MD interviews median stats,436,14.39,2578,,,,,"3.92 (2.88 - 4.00), (n=369)",3.92,2.88,4,369,"3.91 (2.54 - 4.00), (n=354)",3.91,2.54,4,354,"519.00 (499.00 - 528.00), (n=369)",519,499,528,369,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Albert Einstein,https://cycletrack.org/explorer/school/Albert Einstein,Albert Einstein College of Medicine,Albert Einstein College of Medicine,MD,NY,USA,MD,acceptances,CycleTrack crowdsourced MD acceptances median stats,74,,,16.28,436,10.53,114,"3.93 (3.55 - 4.00), (n=58)",3.93,3.55,4,58,"3.91 (3.35 - 4.00), (n=57)",3.91,3.35,4,57,"519.00 (512.00 - 525.00), (n=58)",519,512,525,58,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Albert Einstein,https://cycletrack.org/explorer/school/Albert Einstein,Albert Einstein College of Medicine,Albert Einstein College of Medicine,MD,NY,USA,MD-PhD,interviews,CycleTrack crowdsourced MD-PhD interviews median stats,74,25.19,258,,,,,"3.88 (3.49 - 4.00), (n=57)",3.88,3.49,4,57,"3.87 (3.37 - 4.00), (n=52)",3.87,3.37,4,52,"517.00 (504.00 - 526.00), (n=59)",517,504,526,59,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Albert Einstein,https://cycletrack.org/explorer/school/Albert Einstein,Albert Einstein College of Medicine,Albert Einstein College of Medicine,MD,NY,USA,MD-PhD,acceptances,CycleTrack crowdsourced MD-PhD acceptances median stats,12,,,16.22,74,5.26,38,"3.90 (3.49 - 3.98), (n=11)",3.9,3.49,3.98,11,"3.86 (3.38 - 3.98), (n=9)",3.86,3.38,3.98,9,"515.50 (507.00 - 522.00), (n=12)",515.5,507,522,12,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Alberta,https://cycletrack.org/explorer/school/Alberta,University of Alberta,University of Alberta,MD,AB,CAN,MD,interviews,CycleTrack crowdsourced MD interviews median stats,1,0.00,9,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Alberta,https://cycletrack.org/explorer/school/Alberta,University of Alberta,University of Alberta,MD,AB,CAN,MD,acceptances,CycleTrack crowdsourced MD acceptances median stats,1,,,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Alberta,https://cycletrack.org/explorer/school/Alberta,University of Alberta,University of Alberta,MD,AB,CAN,MD-PhD,interviews,CycleTrack crowdsourced MD-PhD interviews median stats,0,,,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Alberta,https://cycletrack.org/explorer/school/Alberta,University of Alberta,University of Alberta,MD,AB,CAN,MD-PhD,acceptances,CycleTrack crowdsourced MD-PhD acceptances median stats,0,,,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Alice Walton,https://cycletrack.org/explorer/school/Alice Walton,Alice L. Walton School of Medicine,Alice L. Walton School of Medicine,MD,AR,USA,MD,interviews,CycleTrack crowdsourced MD interviews median stats,50,20.11,174,,,,,"3.88 (3.45 - 4.00), (n=49)",3.88,3.45,4,49,"3.88 (3.41 - 4.00), (n=46)",3.88,3.41,4,46,"513.00 (505.00 - 523.00), (n=48)",513,505,523,48,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Alice Walton,https://cycletrack.org/explorer/school/Alice Walton,Alice L. Walton School of Medicine,Alice L. Walton School of Medicine,MD,AR,USA,MD,acceptances,CycleTrack crowdsourced MD acceptances median stats,20,,,36.00,50,34.78,23,"3.95 (3.56 - 4.00), (n=20)",3.95,3.56,4,20,"3.96 (3.45 - 4.00), (n=19)",3.96,3.45,4,19,"513.50 (510.00 - 523.00), (n=20)",513.5,510,523,20,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Alice Walton,https://cycletrack.org/explorer/school/Alice Walton,Alice L. Walton School of Medicine,Alice L. Walton School of Medicine,MD,AR,USA,MD-PhD,interviews,CycleTrack crowdsourced MD-PhD interviews median stats,0,,,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Alice Walton,https://cycletrack.org/explorer/school/Alice Walton,Alice L. Walton School of Medicine,Alice L. Walton School of Medicine,MD,AR,USA,MD-PhD,acceptances,CycleTrack crowdsourced MD-PhD acceptances median stats,0,,,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Arizona - Phoenix,https://cycletrack.org/explorer/school/Arizona - Phoenix,University of Arizona (Phoenix),University of Arizona (Phoenix),MD,AZ,USA,MD,interviews,CycleTrack crowdsourced MD interviews median stats,179,21.06,755,,,,,"3.94 (3.10 - 4.00), (n=152)",3.94,3.1,4,152,"3.92 (3.00 - 4.00), (n=144)",3.92,3,4,144,"519.00 (499.00 - 528.00), (n=152)",519,499,528,152,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Arizona - Phoenix,https://cycletrack.org/explorer/school/Arizona - Phoenix,University of Arizona (Phoenix),University of Arizona (Phoenix),MD,AZ,USA,MD,acceptances,CycleTrack crowdsourced MD acceptances median stats,66,,,34.08,179,15.91,44,"3.96 (3.22 - 4.00), (n=61)",3.96,3.22,4,61,"3.96 (3.36 - 4.00), (n=59)",3.96,3.36,4,59,"519.00 (506.00 - 526.00), (n=60)",519,506,526,60,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Arizona - Phoenix,https://cycletrack.org/explorer/school/Arizona - Phoenix,University of Arizona (Phoenix),University of Arizona (Phoenix),MD,AZ,USA,MD-PhD,interviews,CycleTrack crowdsourced MD-PhD interviews median stats,22,60.71,28,,,,,"3.94 (3.40 - 4.00), (n=18)",3.94,3.4,4,18,"3.90 (3.20 - 4.00), (n=18)",3.9,3.2,4,18,"516.50 (508.00 - 522.00), (n=18)",516.5,508,522,18,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Arizona - Phoenix,https://cycletrack.org/explorer/school/Arizona - Phoenix,University of Arizona (Phoenix),University of Arizona (Phoenix),MD,AZ,USA,MD-PhD,acceptances,CycleTrack crowdsourced MD-PhD acceptances median stats,3,,,13.64,22,11.11,9,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Arizona - Tucson,https://cycletrack.org/explorer/school/Arizona - Tucson,University of Arizona (Tucson),University of Arizona (Tucson),MD,AZ,USA,MD,interviews,CycleTrack crowdsourced MD interviews median stats,87,15.59,449,,,,,"3.83 (3.27 - 4.00), (n=67)",3.83,3.27,4,67,"3.81 (3.10 - 4.00), (n=58)",3.81,3.1,4,58,"513.00 (500.00 - 525.00), (n=68)",513,500,525,68,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Arizona - Tucson,https://cycletrack.org/explorer/school/Arizona - Tucson,University of Arizona (Tucson),University of Arizona (Tucson),MD,AZ,USA,MD,acceptances,CycleTrack crowdsourced MD acceptances median stats,25,,,26.44,87,0.00,8,"3.85 (3.40 - 4.00), (n=23)",3.85,3.4,4,23,"3.77 (3.10 - 4.00), (n=22)",3.77,3.1,4,22,"513.00 (500.00 - 525.00), (n=23)",513,500,525,23,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Arizona - Tucson,https://cycletrack.org/explorer/school/Arizona - Tucson,University of Arizona (Tucson),University of Arizona (Tucson),MD,AZ,USA,MD-PhD,interviews,CycleTrack crowdsourced MD-PhD interviews median stats,37,49.06,53,,,,,"3.80 (3.40 - 4.00), (n=27)",3.8,3.4,4,27,"3.84 (3.11 - 4.00), (n=25)",3.84,3.11,4,25,"516.00 (504.00 - 527.00), (n=27)",516,504,527,27,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Arizona - Tucson,https://cycletrack.org/explorer/school/Arizona - Tucson,University of Arizona (Tucson),University of Arizona (Tucson),MD,AZ,USA,MD-PhD,acceptances,CycleTrack crowdsourced MD-PhD acceptances median stats,13,,,35.14,37,33.33,6,"3.70 (3.40 - 4.00), (n=11)",3.7,3.4,4,11,"3.63 (3.11 - 4.00), (n=10)",3.63,3.11,4,10,"513.00 (508.00 - 518.00), (n=10)",513,508,518,10,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Arizona State,https://cycletrack.org/explorer/school/Arizona State,Arizona State University,Arizona State University,MD,AZ,USA,MD,interviews,CycleTrack crowdsourced MD interviews median stats,21,60.71,28,,,,,"3.95 (3.53 - 4.00), (n=21)",3.95,3.53,4,21,"3.94 (3.43 - 4.00), (n=21)",3.94,3.43,4,21,"516.00 (504.00 - 525.00), (n=21)",516,504,525,21,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Arizona State,https://cycletrack.org/explorer/school/Arizona State,Arizona State University,Arizona State University,MD,AZ,USA,MD,acceptances,CycleTrack crowdsourced MD acceptances median stats,9,,,38.10,21,,,"3.96 (3.53 - 4.00), (n=9)",3.96,3.53,4,9,"3.96 (3.43 - 4.00), (n=9)",3.96,3.43,4,9,"516.00 (506.00 - 523.00), (n=9)",516,506,523,9,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Arizona State,https://cycletrack.org/explorer/school/Arizona State,Arizona State University,Arizona State University,MD,AZ,USA,MD-PhD,interviews,CycleTrack crowdsourced MD-PhD interviews median stats,0,,,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Arizona State,https://cycletrack.org/explorer/school/Arizona State,Arizona State University,Arizona State University,MD,AZ,USA,MD-PhD,acceptances,CycleTrack crowdsourced MD-PhD acceptances median stats,0,,,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Arkansas,https://cycletrack.org/explorer/school/Arkansas,University of Arkansas,University of Arkansas,MD,AR,USA,MD,interviews,CycleTrack crowdsourced MD interviews median stats,45,60.34,58,,,,,"3.88 (2.90 - 4.00), (n=40)",3.88,2.9,4,40,"3.86 (2.59 - 4.00), (n=39)",3.86,2.59,4,39,"511.00 (495.00 - 527.00), (n=40)",511,495,527,40,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Arkansas,https://cycletrack.org/explorer/school/Arkansas,University of Arkansas,University of Arkansas,MD,AR,USA,MD,acceptances,CycleTrack crowdsourced MD acceptances median stats,20,,,31.11,45,,,"3.89 (3.00 - 4.00), (n=19)",3.89,3,4,19,"3.86 (3.40 - 4.00), (n=15)",3.86,3.4,4,15,"511.50 (503.00 - 518.00), (n=18)",511.5,503,518,18,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Arkansas,https://cycletrack.org/explorer/school/Arkansas,University of Arkansas,University of Arkansas,MD,AR,USA,MD-PhD,interviews,CycleTrack crowdsourced MD-PhD interviews median stats,3,60.00,5,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Arkansas,https://cycletrack.org/explorer/school/Arkansas,University of Arkansas,University of Arkansas,MD,AR,USA,MD-PhD,acceptances,CycleTrack crowdsourced MD-PhD acceptances median stats,3,,,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Arkansas COM,https://cycletrack.org/explorer/school/Arkansas COM,Arkansas College of Osteopathic Medicine,Arkansas College of Osteopathic Medicine,DO,AR,USA,DO,interviews,CycleTrack crowdsourced DO interviews median stats,55,71.43,56,,,,,"3.75 (3.10 - 4.00), (n=46)",3.75,3.1,4,46,"3.69 (2.54 - 4.00), (n=45)",3.69,2.54,4,45,"503.00 (495.00 - 524.00), (n=45)",503,495,524,45,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Arkansas COM,https://cycletrack.org/explorer/school/Arkansas COM,Arkansas College of Osteopathic Medicine,Arkansas College of Osteopathic Medicine,DO,AR,USA,DO,acceptances,CycleTrack crowdsourced DO acceptances median stats,23,,,32.73,55,30.00,10,"3.75 (3.27 - 4.00), (n=19)",3.75,3.27,4,19,"3.71 (2.54 - 4.00), (n=19)",3.71,2.54,4,19,"503.00 (499.00 - 512.00), (n=18)",503,499,512,18,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Arkansas COM,https://cycletrack.org/explorer/school/Arkansas COM,Arkansas College of Osteopathic Medicine,Arkansas College of Osteopathic Medicine,DO,AR,USA,DO-PhD,interviews,CycleTrack crowdsourced DO-PhD interviews median stats,0,,,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Arkansas COM,https://cycletrack.org/explorer/school/Arkansas COM,Arkansas College of Osteopathic Medicine,Arkansas College of Osteopathic Medicine,DO,AR,USA,DO-PhD,acceptances,CycleTrack crowdsourced DO-PhD acceptances median stats,0,,,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Baptist Health Sciences University COM,https://cycletrack.org/explorer/school/Baptist Health Sciences University COM,Baptist Health Sciences University,Baptist Health Sciences University,DO,TN,USA,DO,interviews,CycleTrack crowdsourced DO interviews median stats,52,84.78,46,,,,,"3.67 (3.06 - 3.97), (n=45)",3.67,3.06,3.97,45,"3.50 (2.75 - 3.93), (n=37)",3.5,2.75,3.93,37,"503.00 (493.00 - 516.00), (n=47)",503,493,516,47,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Baptist Health Sciences University COM,https://cycletrack.org/explorer/school/Baptist Health Sciences University COM,Baptist Health Sciences University,Baptist Health Sciences University,DO,TN,USA,DO,acceptances,CycleTrack crowdsourced DO acceptances median stats,29,,,53.85,52,,,"3.62 (3.14 - 3.97), (n=25)",3.62,3.14,3.97,25,"3.40 (3.10 - 3.93), (n=19)",3.4,3.1,3.93,19,"505.00 (494.00 - 516.00), (n=26)",505,494,516,26,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Baptist Health Sciences University COM,https://cycletrack.org/explorer/school/Baptist Health Sciences University COM,Baptist Health Sciences University,Baptist Health Sciences University,DO,TN,USA,DO-PhD,interviews,CycleTrack crowdsourced DO-PhD interviews median stats,0,,,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Baptist Health Sciences University COM,https://cycletrack.org/explorer/school/Baptist Health Sciences University COM,Baptist Health Sciences University,Baptist Health Sciences University,DO,TN,USA,DO-PhD,acceptances,CycleTrack crowdsourced DO-PhD acceptances median stats,0,,,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
