source_key,source_name,source_url,source_row_number,school_name_raw,school_name_clean,school_source_url,state,degree_type,average_gpa_raw,average_gpa,average_mcat_raw,average_mcat,minimum_mcat_raw,minimum_mcat,notes
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,103,East Carolina University Brody School of Medicine*,East Carolina University Brody School of Medicine,,NC,MD,3.77,3.77,510,510,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,104,University of North Carolina at Chapel Hill School of Medicine*,University of North Carolina at Chapel Hill School of Medicine,,NC,MD,3.79,3.79,512,512,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,105,Wake Forest School of Medicine,Wake Forest School of Medicine,,NC,MD,3.83,3.83,511,511,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,106,Campbell University Jerry M. Wallace School of Osteopathic Medicine,Campbell University Jerry M. Wallace School of Osteopathic Medicine,,NC,DO,3.61,3.61,506,506,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,107,University of North Dakota School of Medicine and Health Sciences*,University of North Dakota School of Medicine and Health Sciences,,ND,MD,3.80,3.8,507,507,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,108,Creighton University School of Medicine,Creighton University School of Medicine,,NE,MD,3.86,3.86,513,513,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,109,University of Nebraska Medical Center College of Medicine,University of Nebraska Medical Center College of Medicine,,NE,MD,3.87,3.87,512,512,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,110,Geisel School of Medicine at Dartmouth,Geisel School of Medicine at Dartmouth,,NH,MD,3.77,3.77,516,516,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,111,Cooper Medical School of Rowan University*,Cooper Medical School of Rowan University,,NJ,MD,3.79,3.79,512,512,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,112,Rutgers New Jersey Medical School*,Rutgers New Jersey Medical School,,NJ,MD,3.70,3.7,515,515,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,113,Rutgers Robert Wood Johnson Medical School*,Rutgers Robert Wood Johnson Medical School,,NJ,MD,3.70,3.7,514,514,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,114,Hackensack Meridian School of Medicine,Hackensack Meridian School of Medicine,,NJ,MD,3.8,3.8,514,514,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,115,Rowan University School of Osteopathic Medicine*,Rowan University School of Osteopathic Medicine,,NJ,DO,3.70,3.7,508,508,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,116,University of New Mexico School of Medicine*,University of New Mexico School of Medicine,,NM,MD,3.75,3.75,507,507,494,494,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,117,Burrell College of Osteopathic Medicine at New Mexico State University,Burrell College of Osteopathic Medicine at New Mexico State University,,NM,DO,3.50,3.5,500,500,493,493,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,118,University of Nevada Reno School of Medicine*,University of Nevada Reno School of Medicine,,NV,MD,3.76,3.76,509,509,500,500,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,119,University of Nevada Las Vegas School of Medicine*,University of Nevada Las Vegas School of Medicine,,NV,MD,3.6-3.7,3.6,510,510,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,120,Touro University - Nevada College of Osteopathic Medicine,Touro University - Nevada College of Osteopathic Medicine,,NV,DO,3.54,3.54,506.9,506.9,500,500,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,121,Albany Medical College,Albany Medical College,,NY,MD,3.80,3.8,512,512,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,122,Albert Einstein College of Medicine,Albert Einstein College of Medicine,,NY,MD,3.82,3.82,516,516,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,123,Columbia University College of Physicians and Surgeons,Columbia University College of Physicians and Surgeons,,NY,MD,3.85,3.85,521,521,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,124,Hofstra Northwell School of Medicine,Hofstra Northwell School of Medicine,,NY,MD,3.92,3.92,518,518,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,125,Icahn School of Medicine at Mount Sinai,Icahn School of Medicine at Mount Sinai,,NY,MD,3.81,3.81,519,519,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,126,New York Medical College,New York Medical College,,NY,MD,3.60,3.6,516,516,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,127,New York University Grossman School of Medicine,New York University Grossman School of Medicine,,NY,MD,3.98,3.98,523,523,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,128,New York University Long Island School of Medicine,New York University Long Island School of Medicine,,NY,MD,3.94,3.94,516,516,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,129,SUNY - Downstate Medical Center College of Medicine*,SUNY - Downstate Medical Center College of Medicine,,NY,MD,3.73,3.73,513,513,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,130,University at Buffalo Jacobs School of Medicine and Biomedical Sciences*,University at Buffalo Jacobs School of Medicine and Biomedical Sciences,,NY,MD,3.70,3.7,510,510,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,131,SUNY - Upstate Medical University*,SUNY - Upstate Medical University,,NY,MD,3.74,3.74,512,512,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,132,Stony Brook University School of Medicine*,Stony Brook University School of Medicine,,NY,MD,3.89,3.89,514,514,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,133,University of Rochester School of Medicine and Dentistry,University of Rochester School of Medicine and Dentistry,,NY,MD,3.60,3.6,517,517,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,134,Weill Cornell Medical College,Weill Cornell Medical College,,NY,MD,3.90,3.9,518,518,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,135,New York Institute of Technology College of Osteopathic Medicine,New York Institute of Technology College of Osteopathic Medicine,,NY,DO,3.62,3.62,506,506,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,136,Touro College of Osteopathic Medicine - Middletown Campus,Touro College of Osteopathic Medicine - Middletown Campus,,NY,DO,3.592,3.592,504.864,504.864,498,498,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,137,Touro College of Osteopathic Medicine - Harlem Campus,Touro College of Osteopathic Medicine - Harlem Campus,,NY,DO,3.584,3.584,505.376,505.376,498,498,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,138,Case Western Reserve University School of Medicine,Case Western Reserve University School of Medicine,,OH,MD,3.90,3.9,517,517,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,139,Northeast Ohio Medical University*,Northeast Ohio Medical University,,OH,MD,3.75,3.75,511,511,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,140,The Ohio State University College of Medicine*,The Ohio State University College of Medicine,,OH,MD,3.83,3.83,514,514,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,141,The University of Toledo College of Medicine and Life Sciences*,The University of Toledo College of Medicine and Life Sciences,,OH,MD,3.78,3.78,510,510,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,142,University of Cincinnati College of Medicine*,University of Cincinnati College of Medicine,,OH,MD,3.86,3.86,514,514,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,143,Wright State University Boonshoft School of Medicine*,Wright State University Boonshoft School of Medicine,,OH,MD,3.68,3.68,508.76,508.76,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,144,Ohio University Heritage College of Osteopathic Medicine*,Ohio University Heritage College of Osteopathic Medicine,,OH,DO,3.68,3.68,503.46,503.46,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,145,University of Oklahoma College of Medicine*,University of Oklahoma College of Medicine,,OK,MD,3.79,3.79,511,511,492,492,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,146,Oklahoma State University Center for Health Sciences College of Osteopathic Medicine*,Oklahoma State University Center for Health Sciences College of Osteopathic Medicine,,OK,DO,3.60,3.6,500,500,492,492,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,147,Oregon Health & Science University School of Medicine*,Oregon Health & Science University School of Medicine,,OR,MD,3.66,3.66,509,509,497,497,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,148,Western University of Health Sciences College of Osteopathic Medicine of the Pacific Northwest,Western University of Health Sciences College of Osteopathic Medicine of the Pacific Northwest,,OR,DO,3.58,3.58,507,507,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,149,Drexel University College of Medicine,Drexel University College of Medicine,,PA,MD,3.76,3.76,512,512,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,150,Geisinger Commonwealth School of Medicine,Geisinger Commonwealth School of Medicine,,PA,MD,3.81,3.81,513.06,513.06,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,151,Pennsylvania State University College of Medicine*,Pennsylvania State University College of Medicine,,PA,MD,3.75,3.75,511,511,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,152,Perelman School of Medicine University of Pennsylvania,Perelman School of Medicine University of Pennsylvania,,PA,MD,3.97,3.97,521,521,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,153,Sidney Kimmel Medical College at Thomas Jefferson University,Sidney Kimmel Medical College at Thomas Jefferson University,,PA,MD,3.80,3.8,513,513,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,154,Temple University Lewis Katz School of Medicine*,Temple University Lewis Katz School of Medicine,,PA,MD,3.70,3.7,510,510,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,155,University of Pittsburgh School of Medicine*,University of Pittsburgh School of Medicine,,PA,MD,3.91,3.91,516,516,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,156,Lake Erie College of Osteopathic Medicine,Lake Erie College of Osteopathic Medicine,,PA,DO,3.41,3.41,503,503,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,157,Philadelphia College of Osteopathic Medicine,Philadelphia College of Osteopathic Medicine,,PA,DO,3.50,3.5,504,504,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,158,Ponce School of Medicine and Health Sciences,Ponce School of Medicine and Health Sciences,,PR,MD,3.50,3.5,499,499,494,494,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,159,San Juan Bautista School of Medicine,San Juan Bautista School of Medicine,,PR,MD,3.57,3.57,499,499,492,492,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,160,Universidad Central Del Caribe School of Medicine,Universidad Central Del Caribe School of Medicine,,PR,MD,3.80,3.8,501,501,495,495,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,161,University of Puerto Rico School of Medicine*,University of Puerto Rico School of Medicine,,PR,MD,3.80,3.8,506,506,495,495,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,162,Brown University The Warren Alpert Medical School,Brown University The Warren Alpert Medical School,,RI,MD,3.83,3.83,516,516,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,163,Medical University of South Carolina College of Medicine*,Medical University of South Carolina College of Medicine,,SC,MD,3.85,3.85,511.2,511.2,500,500,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,164,University of South Carolina School of Medicine - Columbia*,University of South Carolina School of Medicine - Columbia,,SC,MD,3.77,3.77,508,508,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,165,University of South Carolina School of Medicine - Greenville*,University of South Carolina School of Medicine - Greenville,,SC,MD,3.75,3.75,509,509,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,166,Edward Via College of Osteopathic Medicine - Carolinas Campus,Edward Via College of Osteopathic Medicine - Carolinas Campus,,SC,DO,3.70,3.7,500-506,500,496,496,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,167,University of South Dakota Sanford School of Medicine*,University of South Dakota Sanford School of Medicine,,SD,MD,3.79,3.79,508.3,508.3,496,496,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,168,East Tennessee State University Quillen College of Medicine*,East Tennessee State University Quillen College of Medicine,,TN,MD,3.85,3.85,513,513,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,169,Meharry Medical College School of Medicine,Meharry Medical College School of Medicine,,TN,MD,3.46,3.46,503,503,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,170,University of Tennessee Health Science Center College of Medicine*,University of Tennessee Health Science Center College of Medicine,,TN,MD,3.83,3.83,513,513,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,171,Vanderbilt University School of Medicine,Vanderbilt University School of Medicine,,TN,MD,3.5-4.0,3.5,508-528,508,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,172,Lincoln Memorial University DeBusk College of Osteopathic Medicine,Lincoln Memorial University DeBusk College of Osteopathic Medicine,,TN,DO,3.40,3.4,501,501,494,494,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,173,Baylor College of Medicine,Baylor College of Medicine,,TX,MD,3.92,3.92,518,518,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,174,TCU and UNTHSC School of Medicine,TCU and UNTHSC School of Medicine,,TX,MD,3.81,3.81,512,512,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,175,Texas A&M Health Science Center College of Medicine*,Texas A&M Health Science Center College of Medicine,,TX,MD,3.89,3.89,513,513,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,176,Texas Tech University Health Sciences Center Paul L. Foster School of Medicine*,Texas Tech University Health Sciences Center Paul L. Foster School of Medicine,,TX,MD,3.84,3.84,509,509,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,177,Texas Tech University Health Sciences Center School of Medicine - Lubbock*,Texas Tech University Health Sciences Center School of Medicine - Lubbock,,TX,MD,3.85,3.85,509,509,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,178,University of Houston Tilman J. Fertitta Family College of Medicine*,University of Houston Tilman J. Fertitta Family College of Medicine,,TX,MD,3.84,3.84,512,512,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,179,University of Texas at Austin Dell Medical School*,University of Texas at Austin Dell Medical School,,TX,MD,3.93,3.93,517,517,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,180,University of Texas Medical Branch School of Medicine*,University of Texas Medical Branch School of Medicine,,TX,MD,3.78,3.78,512,512,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,181,University of Texas McGovern Medical School at Houston*,University of Texas McGovern Medical School at Houston,,TX,MD,3.84,3.84,512,512,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,182,University of Texas Rio Grande Valley School of Medicine*,University of Texas Rio Grande Valley School of Medicine,,TX,MD,3.85,3.85,509,509,495,495,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,183,University of Texas School of Medicine at San Antonio*,University of Texas School of Medicine at San Antonio,,TX,MD,3.90,3.9,518.6,518.6,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,184,University of Texas Southwestern Medical School*,University of Texas Southwestern Medical School,,TX,MD,3.96,3.96,517,517,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,185,Sam Houston State University College of Osteopathic Medicine*,Sam Houston State University College of Osteopathic Medicine,,TX,DO,3.80,3.8,506,506,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,186,University of the Incarnate Word School of Osteopathic Medicine,University of the Incarnate Word School of Osteopathic Medicine,,TX,DO,3.60,3.6,504,504,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,187,University of North Texas Health Science Center at Fort Worth Texas College of Osteopathic Medicine,University of North Texas Health Science Center at Fort Worth Texas College of Osteopathic Medicine,,TX,DO,3.82,3.82,507.2,507.2,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,188,University of Utah School of Medicine*,University of Utah School of Medicine,,UT,MD,3.87,3.87,514,514,500,500,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,189,Noorda College of Osteopathic Medicine,Noorda College of Osteopathic Medicine,,UT,DO,3.50,3.5,504,504,500,500,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,190,Eastern Virginia Medical School*,Eastern Virginia Medical School,,VA,MD,3.70,3.7,513,513,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,191,Virginia Commonwealth University School of Medicine*,Virginia Commonwealth University School of Medicine,,VA,MD,3.70,3.7,512,512,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,192,Virginia Tech Carilion School of Medicine and Research Institute*,Virginia Tech Carilion School of Medicine and Research Institute,,VA,MD,3.67,3.67,512,512,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,193,University of Virginia School of Medicine*,University of Virginia School of Medicine,,VA,MD,3.85,3.85,518,518,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,194,Edward Via College of Osteopathic Medicine - Virginia Campus,Edward Via College of Osteopathic Medicine - Virginia Campus,,VA,DO,3.60,3.6,502,502,495,495,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,195,Liberty University College of Osteopathic Medicine,Liberty University College of Osteopathic Medicine,,VA,DO,3.40,3.4,504,504,501,501,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,196,The University of Vermont Larner College of Medicine*,The University of Vermont Larner College of Medicine,,VT,MD,3.70,3.7,512,512,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,197,University of Washington School of Medicine*,University of Washington School of Medicine,,WA,MD,3.7,3.7,511,511,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,198,Washington State University Elson S. Floyd College of Medicine*,Washington State University Elson S. Floyd College of Medicine,,WA,MD,3.64,3.64,507.9,507.9,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,199,Pacific Northwestern University of Health Sciences College of Osteopathic Medicine,Pacific Northwestern University of Health Sciences College of Osteopathic Medicine,,WA,DO,3.60,3.6,503,503,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,200,Marshall University Joan C. Edwards School of Medicine*,Marshall University Joan C. Edwards School of Medicine,,WV,MD,3.81,3.81,506,506,496,496,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,201,West Virginia University School of Medicine*,West Virginia University School of Medicine,,WV,MD,3.80,3.8,511,511,NR,,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,202,West Virginia School of Osteopathic Medicine*,West Virginia School of Osteopathic Medicine,,WV,DO,3.53,3.53,502,502,495,495,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,203,Medical College of Wisconsin,Medical College of Wisconsin,,WI,MD,3.70,3.7,508,508,NR,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,204,University of Wisconsin School of Medicine and Public Health*,University of Wisconsin School of Medicine and Public Health,,WI,MD,3.78,3.78,511,511,NR,,source row carried an asterisk
