source_key,source_name,source_url,source_row_number,category,school_name_raw,school_name_clean,md_requirements_url,md_phd_requirements_url,do_requirements_url,missing_md_requirements,missing_md_phd_requirements,missing_do_requirements,notes
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,100,USA MD,University of Pennsylvania,University of Pennsylvania,https://www.med.upenn.edu/admissions/applications-procedures.html,,,FALSE,TRUE,,MD-PhD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,101,USA MD,University of Pittsburgh,University of Pittsburgh,https://www.medadmissions.pitt.edu/admissions/you-apply/letters-recommendation,https://mdphd.pitt.edu/admissions/faq,,FALSE,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,102,USA MD,Ponce Health Sciences University,Ponce Health Sciences University,https://www.psm.edu/school-of-medicine/admission-requirements/,,,FALSE,TRUE,,MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,103,USA MD,Quinnipiac University,Quinnipiac University,https://www.qu.edu/schools/medicine/admissions/apply/,,,FALSE,TRUE,,MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,104,USA MD,University of Rochester,University of Rochester,https://www.urmc.rochester.edu/education/md/admissions/apply.aspx,https://www.urmc.rochester.edu/education/md-phd/applying/faqs.aspx,,FALSE,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,105,USA MD,Rosalind Franklin University,Rosalind Franklin University,https://www.rosalindfranklin.edu/academics/chicago-medical-school/degree-programs/allopathic-medicine-md/application-requirements/,https://www.rosalindfranklin.edu/academics/chicago-medical-school/degree-programs/allopathic-medicine-md/application-requirements/,,FALSE,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,106,USA MD,Roseman University College of Medicine,Roseman University College of Medicine,,,,TRUE,TRUE,,MD requirement link missing or placeholder; MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,107,USA MD,Rush University,Rush University,https://www.rushu.rush.edu/rush-medical-college/doctor-medicine-md-program/admission-requirements,,,FALSE,TRUE,,MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,108,USA MD,Rutgers University (New Jersey),Rutgers University (New Jersey),https://njms.rutgers.edu/admissions/apply_letters.php,,,FALSE,TRUE,,MD-PhD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,109,USA MD,Rutgers University (Robert Wood Johnson),Rutgers University (Robert Wood Johnson),https://rwjms.rutgers.edu/education/medical_education/prospective-students/applying-to-rwjms,https://rwjms.rutgers.edu/education/medical_education/prospective-students/applying-to-rwjms,,FALSE,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,110,USA MD,State University of New York Downstate Health Sciences University,State University of New York Downstate Health Sciences University,https://www.downstate.edu/education-training/college-of-medicine/admissions/letters-of-recommendation.html,https://www.downstate.edu/education-training/school-of-graduate-studies/programs/md-phd.html,,FALSE,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,111,USA MD,State University of New York Upstate Medical University,State University of New York Upstate Medical University,https://www.upstate.edu/com/admissions/letters_of_rec.php,https://www.upstate.edu/mdphd/admissions/letters.php,,FALSE,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,112,USA MD,Saint Louis University,Saint Louis University,https://www.slu.edu/medicine/medical-education/md/admissions/how-to-apply.php,https://www.slu.edu/medicine/medical-education/md-phd/apply.php,,FALSE,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,113,USA MD,San Juan Bautista School of Medicine,San Juan Bautista School of Medicine,https://www.sanjuanbautista.edu/school/md-program/requirements.html,,,FALSE,TRUE,,MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,114,USA MD,University of South Alabama,University of South Alabama,https://www.southalabama.edu/colleges/com/futurestudents/apply.html,,,FALSE,TRUE,,MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,115,USA MD,University of South Carolina,University of South Carolina,https://sc.edu/study/colleges_schools/medicine/education/md_program/application/index.php,,,FALSE,TRUE,,MD-PhD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,116,USA MD,University of South Carolina,University of South Carolina,https://sc.edu/study/colleges_schools/medicine_greenville/admissions/apply.php,,,FALSE,TRUE,,MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,117,USA MD,University of South Dakota,University of South Dakota,https://www.usd.edu/Academics/Colleges-and-Schools/sanford-school-of-medicine/Medical-School-Admissions,https://www.usd.edu/Academics/Colleges-and-Schools/sanford-school-of-medicine/Medical-School-Admissions,,FALSE,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,118,USA MD,Southern Illinois University,Southern Illinois University,https://www.siumed.edu/studentaffairs/requirements-selection-factors-and-policies,,,FALSE,TRUE,,MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,119,USA MD,Stanford University,Stanford University,https://med.stanford.edu/md-admissions/how-to-apply.html,https://med.stanford.edu/mstp/admissions.html,,FALSE,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,120,USA MD,Stony Brook University,Stony Brook University,https://renaissance.stonybrookmedicine.edu/admissions/applying,,,FALSE,TRUE,,MD-PhD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,121,USA MD,Temple University,Temple University,https://medicine.temple.edu/education/md-program/how-apply/requirements,https://medicine.temple.edu/education/md-program/how-apply/requirements,,FALSE,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,122,USA MD,University of Tennessee,University of Tennessee,https://www.uthsc.edu/medicine/admissions/evaluation-and-letters.php,,,FALSE,TRUE,,MD-PhD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,123,USA MD,Texas A&M University,Texas A&M University,https://medicine.tamu.edu/degrees/md/requirements.html,https://medicine.tamu.edu/degrees/md-phd.html#tab-panel-5,,FALSE,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,124,USA MD,Texas Christian University,Texas Christian University,https://mdschool.tcu.edu/admissions/faq/,,,FALSE,TRUE,,MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,125,USA MD,Texas Tech University (Foster),Texas Tech University (Foster),https://elpaso.ttuhsc.edu/gsbs/catalog/admissions.aspx,,,FALSE,TRUE,,MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,126,USA MD,Texas Tech University (Lubbock),Texas Tech University (Lubbock),,,,TRUE,TRUE,,MD requirement link missing or placeholder; MD-PhD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,127,USA MD,University of Toledo,University of Toledo,https://www.utoledo.edu/med/md/admissions/application.html,https://www.utoledo.edu/med/md/admissions/application.html,,FALSE,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,128,USA MD,Tufts University,Tufts University,https://medicine.tufts.edu/admissions-financial-aid/admission-program/doctor-medicine/letters-recommendation,,,FALSE,TRUE,,MD-PhD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,129,USA MD,Tulane University,Tulane University,https://medicine.tulane.edu/admissions/md-admissions/letters-recommendation,,,FALSE,TRUE,,MD-PhD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,130,USA MD,Uniformed Services University,Uniformed Services University,https://medschool.usuhs.edu/admissions/application-requirements,,,FALSE,TRUE,,MD-PhD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,131,USA MD,University of California (Davis),University of California (Davis),https://health.ucdavis.edu/mdprogram/admissions/,https://health.ucdavis.edu/mdprogram/MD_Ph.D/FAQs.html,,FALSE,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,132,USA MD,University of California (Irvine),University of California (Irvine),https://www.meded.uci.edu/admissions/admission-requirements.asp,,,FALSE,TRUE,,MD-PhD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,133,USA MD,University of California (Los Angeles),University of California (Los Angeles),https://medschool.ucla.edu/education/md-education/admissions/how-apply,https://mstp.healthsciences.ucla.edu/admissions-faq/,,FALSE,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,134,USA MD,University of California (Riverside),University of California (Riverside),https://somsa.ucr.edu/admissionsapplying,,,FALSE,TRUE,,MD-PhD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,135,USA MD,University of California (San Diego),University of California (San Diego),https://medschool.ucsd.edu/admissions/Pages/Application-Process.aspx,https://medschool.ucsd.edu/education/mstp/apply/Pages/default.aspx,,FALSE,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,136,USA MD,University of California (San Francisco),University of California (San Francisco),https://meded.ucsf.edu/how-apply-medical-school,https://mstp.ucsf.edu/frequently-asked-questions,,FALSE,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,137,USA MD,University of Central Florida,University of Central Florida,https://med.ucf.edu/admissions/application-requirements/,https://med.ucf.edu/biomed/graduate-programs/md-phd-biomedical-sciences/,,FALSE,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,138,USA MD,University of Nevada Las Vegas,University of Nevada Las Vegas,https://www.unlv.edu/medicine/admissions/applicants,,,FALSE,TRUE,,MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,139,USA MD,University of Puerto Rico,University of Puerto Rico,https://webapps.md.rcm.upr.edu/mdadmissionletter/recommendation-letter.html,,,FALSE,TRUE,,MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,140,USA MD,University of South Florida,University of South Florida,https://health.usf.edu/medicine/mdprogram/mdadmissions/recommendation,https://health.usf.edu/medicine/mdprogram/mdadmissions/recommendation,,FALSE,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,141,USA MD,University of Southern California,University of Southern California,https://keck.usc.edu/education/md-program/admissions/information/,https://keck.usc.edu/md-phd-program/admissions,,FALSE,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,142,USA MD,University of Texas (Austin),University of Texas (Austin),,,,TRUE,TRUE,,MD requirement link missing or placeholder; MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,143,USA MD,University of Texas (Houston),University of Texas (Houston),,https://gsbs.uth.edu/mdphd/apply-here,,TRUE,FALSE,,MD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,144,USA MD,University of Texas (Medical Branch),University of Texas (Medical Branch),https://www.utmb.edu/som/admissions-information/admission-requirements,https://www.utmb.edu/mdphd/admissions,,FALSE,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,145,USA MD,University of Texas (Rio Grande),University of Texas (Rio Grande),https://www.utrgv.edu/som/admissions/requirements/index.htm,,,FALSE,TRUE,,MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,146,USA MD,University of Texas (San Antonio),University of Texas (San Antonio),,https://www.uthscsa.edu/academics/biomedical-sciences/programs/md-phd/admissions/application-process,,TRUE,FALSE,,MD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,147,USA MD,University of Texas (Southwestern),University of Texas (Southwestern),,https://www.utsouthwestern.edu/education/medical-school/admissions/mstp.html,,TRUE,FALSE,,MD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,148,USA MD,University of Texas (Tyler),University of Texas (Tyler),,,,TRUE,TRUE,,MD requirement link missing or placeholder; MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,149,USA MD,University of Utah,University of Utah,https://medicine.utahhealth.acsitefactory.com/programs/md/admissions/requirements,https://medicine.utahhealth.acsitefactory.com/programs/combined/md-phd/admissions,,FALSE,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,150,USA MD,Vanderbilt University,Vanderbilt University,https://medschool.vanderbilt.edu/md-admissions/admission-requirements,https://medschool.vanderbilt.edu/mstp/admission-process,,FALSE,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,151,USA MD,University of Vermont,University of Vermont,http://www.med.uvm.edu/admissions/application/admissrequirements,,,FALSE,TRUE,,MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,152,USA MD,University of Virginia,University of Virginia,https://med.virginia.edu/admissions/admissions-to-uva-school-of-medicine/,https://mstp.med.virginia.edu/admissions/,,FALSE,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,153,USA MD,Virginia Commonwealth University,Virginia Commonwealth University,https://medschool.vcu.edu/admissions/md/future-applicants/,,,FALSE,TRUE,,MD-PhD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,154,USA MD,Virginia Tech,Virginia Tech,https://medicine.vtc.vt.edu/admissions/application-process.html,,,FALSE,TRUE,,MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,155,USA MD,Wake Forest University,Wake Forest University,https://school.wakehealth.edu/Education-and-Training/MD-Program/How-to-Apply,,,FALSE,TRUE,,MD-PhD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,156,USA MD,University of Washington,University of Washington,https://www.uwmedicine.org/school-of-medicine/admissions/secondary-application,https://mstp.washington.edu/mstp-admissions/how-to-apply/,,FALSE,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,157,USA MD,Washington State University,Washington State University,https://medicine.wsu.edu/md-program/overview-applying-to-medical-school/frequently-asked-questions/,,,FALSE,TRUE,,MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,158,USA MD,Washington University Saint Louis,Washington University Saint Louis,https://mdadmissions.wustl.edu/wp-content/uploads/2014/12/WUSM_Admissions_Application_Instructions.pdf,https://mstp.wustl.edu/admissions/Pages/Process.aspx,,FALSE,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,159,USA MD,Wayne State University,Wayne State University,https://www.med.wayne.edu/admissions/faqs,https://gradprograms.med.wayne.edu/program-admissions,,FALSE,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,160,USA MD,West Virginia University,West Virginia University,https://medicine.hsc.wvu.edu/md-admissions/admissions-requirements/,https://medicine.hsc.wvu.edu/md-admissions/admissions-requirements/,,FALSE,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,161,USA MD,Western Michigan University,Western Michigan University,https://med.wmich.edu/node/299,,,FALSE,TRUE,,MD-PhD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,162,USA MD,University of Wisconsin,University of Wisconsin,https://www.med.wisc.edu/education/md-program/admissions/letters-of-recommendation/,https://www.med.wisc.edu/education/md-phd/application-timeline/,,FALSE,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,163,USA MD,Wright State University,Wright State University,https://medicine.wright.edu/admissions/prerequisites-and-application,https://medicine.wright.edu/education/combined-md-phd-program,,FALSE,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,164,USA MD,Yale School of Medicine,Yale School of Medicine,https://medicine.yale.edu/md-program/admissions/how-to-apply/,https://medicine.yale.edu/md-program/admissions/how-to-apply/,,FALSE,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,1,DO,A.T. Still University of Health Sciences (Arizona),A.T. Still University of Health Sciences (Arizona),,,https://www.atsu.edu/school-of-osteopathic-medicine-arizona/admissions/application-process,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,2,DO,A.T. Still University of Health Sciences (Kirksville),A.T. Still University of Health Sciences (Kirksville),,,https://www.atsu.edu/kirksville-college-of-osteopathic-medicine/admissions/preparing-for-do-admission,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,3,DO,Alabama College of Osteopathic Medicine,Alabama College of Osteopathic Medicine,,,https://www.acom.edu/howtoapply/,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,4,DO,Arkansas College of Osteopathic Medicine,Arkansas College of Osteopathic Medicine,,,https://arcom.achehealth.edu/admissions/admissions-requirements,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,5,DO,Baptist Health Sciences University,Baptist Health Sciences University,,,https://www.baptistu.edu/medicine/AdmissionsRequirements,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,6,DO,Burrell College of Osteopathic Medicine,Burrell College of Osteopathic Medicine,,,https://bcomnm.org/admission-requirements/,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,7,DO,California Health Sciences University,California Health Sciences University,,,https://osteopathic.chsu.edu/admissions/,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,8,DO,Campbell University,Campbell University,,,https://medicine.campbell.edu/admissions/osteopathic-medicine-admissions/,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,9,DO,Des Moines University,Des Moines University,,,https://www.dmu.edu/do/how-to-apply/,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,10,DO,Duquesne University,Duquesne University,,,https://www.duq.edu/documents/academics/colleges-and-schools/college-of-osteopathic-medicine/DUQCOM-Element-9.1-1-Admissions-Policy.docx,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,11,DO,Edward Via College of Osteopathic Medicine (Auburn),Edward Via College of Osteopathic Medicine (Auburn),,,https://www.vcom.edu/admissions/applying/step-by-step,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,12,DO,Edward Via College of Osteopathic Medicine (Carolinas),Edward Via College of Osteopathic Medicine (Carolinas),,,https://www.vcom.edu/admissions/applying/step-by-step,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,13,DO,Edward Via College of Osteopathic Medicine (Louisiana),Edward Via College of Osteopathic Medicine (Louisiana),,,https://www.vcom.edu/admissions/applying/step-by-step,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,14,DO,Edward Via College of Osteopathic Medicine (Virginia),Edward Via College of Osteopathic Medicine (Virginia),,,https://www.vcom.edu/admissions/applying/step-by-step,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,15,DO,Idaho College of Osteopathic Medicine,Idaho College of Osteopathic Medicine,,,https://www.idahocom.org/admission-aid/requirements/,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,16,DO,Illinois College of Osteopathic Medicine,Illinois College of Osteopathic Medicine,,,,,,TRUE,DO requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,17,DO,University of the Incarnate Word,University of the Incarnate Word,,,https://osteopathic-medicine.uiw.edu/admissions/doctor-of-osteopathic-medicine/frequently-asked-questions.html,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,18,DO,Kansas College of Osteopathic Medicine,Kansas College of Osteopathic Medicine,,,https://kansascom.kansashsc.org/admissions/application-process/admission-requirements/,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,19,DO,Kansas City University,Kansas City University,,,https://www.kansascity.edu/admissions/requirements/com,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,20,DO,Kentucky College of Osteopathic Medicine,Kentucky College of Osteopathic Medicine,,,https://www.upike.edu/osteopathic-medicine/kycom-admissions/application-selection/,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,21,DO,Lake Erie College of Osteopathic Medicine (Erie),Lake Erie College of Osteopathic Medicine (Erie),,,https://lecom.edu/college-of-osteopathic-medicine/com-entrance-requirements/,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,22,DO,Lake Erie College of Osteopathic Medicine (Bradenton),Lake Erie College of Osteopathic Medicine (Bradenton),,,https://lecom.edu/college-of-osteopathic-medicine/com-entrance-requirements/,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,23,DO,Liberty University,Liberty University,,,https://www.liberty.edu/lucom/admissions/application-process/,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,24,DO,Lincoln Memorial University,Lincoln Memorial University,,,https://www.lmunet.edu/debusk-college-of-osteopathic-medicine/do/admissions/letters-of-recommendation,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,25,DO,Marian University,Marian University,,,https://www.marian.edu/osteopathic-medical-school/admissions/admission-to-doctor-of-osteopathic-medicine,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,26,DO,Meritus School of Osteopathic Medicine,Meritus School of Osteopathic Medicine,,,https://msom.org/admissions/admissions-requirements,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,27,DO,Michigan State University,Michigan State University,,,https://com.msu.edu/future-students/applying/admissions-requirements,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,28,DO,Arizona College of Osteopathic Medicine,Arizona College of Osteopathic Medicine,,,https://www.midwestern.edu/academics/degrees-and-programs/doctor-of-osteopathic-medicine-az,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,29,DO,Midwestern University,Midwestern University,,,https://www.midwestern.edu/admissions/apply/doctor-of-osteopathic-medicine-in-downers-grove,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,30,DO,University of New England,University of New England,,,https://www.une.edu/com/admissions/criteria-procedures,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,31,DO,New York Institute of Technology,New York Institute of Technology,,,https://www.nyit.edu/medicine/d.o._program_requirements,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,32,DO,Noorda College of Osteopathic Medicine,Noorda College of Osteopathic Medicine,,,https://www.noordacom.org/faqs/,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,33,DO,Texas College of Osteopathic Medicine,Texas College of Osteopathic Medicine,,,https://www.unthsc.edu/texas-college-of-osteopathic-medicine/admissions-and-outreach/admissions-requirements-and-selection/,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,34,DO,Nova Southeastern University,Nova Southeastern University,,,https://osteopathic.nova.edu/degrees/doctoral/osteopathic-medicine-do/index.html,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,35,DO,Ohio University,Ohio University,,,https://www.ohio.edu/medicine/med-admissions/apply/app,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,36,DO,Oklahoma State University,Oklahoma State University,,,https://medicine.okstate.edu/com/admissions/how-to-apply.html,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,37,DO,Orlando College of Osteopathic Medicine,Orlando College of Osteopathic Medicine,,,https://ocom.org/admissionsrequirements,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,38,DO,Pacific Northwest University,Pacific Northwest University,,,https://www.pnwu.edu/admissions/doctor-of-osteopathic-medicine/,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,39,DO,Philadelphia College of Osteopathic Medicine,Philadelphia College of Osteopathic Medicine,,,https://www.pcom.edu/admissions/apply/osteopathic-medicine.html,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,40,DO,Philadelphia College of Osteopathic Medicine (Georgia),Philadelphia College of Osteopathic Medicine (Georgia),,,https://www.pcom.edu/admissions/apply/osteopathic-medicine.html,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,41,DO,Philadelphia College of Osteopathic Medicine (South Georgia),Philadelphia College of Osteopathic Medicine (South Georgia),,,https://www.pcom.edu/do/apply.html,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,42,DO,Rocky Vista University,Rocky Vista University,,,https://www.rvu.edu/admissions/do/rvucom/admissions-process/,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,43,DO,Rocky Vista University (Montana),Rocky Vista University (Montana),,,https://www.rvu.edu/admissions/do/rvucom/application-requirements/,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,44,DO,Rowan-Virtua School of Osteopathic Medicine,Rowan-Virtua School of Osteopathic Medicine,,,https://som.rowan.edu/education/admissions/faq.html,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,45,DO,Sam Houston State University,Sam Houston State University,,,https://www.shsu.edu/academics/osteopathic-medicine/prospective-students/faq.html,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,46,DO,Touro University (California),Touro University (California),,,https://admissions.tu.edu/com/requirements.html,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,47,DO,Touro University (Nevada),Touro University (Nevada),,,https://tun.touro.edu/programs/osteopathic-medicine/-do-application--requirements/,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,48,DO,Touro College of Osteopathic Medicine,Touro College of Osteopathic Medicine,,,,,,TRUE,DO requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,49,DO,West Virginia School of Osteopathic Medicine,West Virginia School of Osteopathic Medicine,,,https://www.wvsom.edu/admissions/application-requirements,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,50,DO,Western University of Health Sciences,Western University of Health Sciences,,,https://www.westernu.edu/osteopathic/programs/doctor-of-osteopathic-medicine/requirements,,,FALSE,
