source_key,source_name,source_url,pdf_file,source_row_number,stream_index,row_y,state,school_name_raw,school_name_clean,in_state_deposit,out_state_deposit,deposit_refundable_by,deposit_due,notes
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,93,546,540.972,NV,"University of Nevada, Reno School of Medicine","University of Nevada, Reno School of Medicine",,,,,"Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,94,546,513.222,NY,Albany Medical College,Albany Medical College,,,,,"Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,95,546,485.472,NY,Albert Einstein College of Medicine,Albert Einstein College of Medicine,$100,$100,,"April 30, 2026","Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,96,546,457.722,NY,Columbia University Vagelos College of Physicians and Surgeons,Columbia University Vagelos College of Physicians and Surgeons,,,,,"Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,97,546,429.971,NY,CUNY School of Medicine,CUNY School of Medicine,$100,$100,,"May 1, 2026","Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,98,546,402.221,NY,Donald and Barbara Zucker School of Medicine at Hofstra/Northwell,Donald and Barbara Zucker School of Medicine at Hofstra/Northwell,$100,$100,"April 30, 2026",,"Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,99,546,374.471,NY,Icahn School of Medicine at Mount Sinai,Icahn School of Medicine at Mount Sinai,,,,,"Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,100,546,343.470,NY,Jacobs School of Medicine and Biomedical Sciences at the University at Buffalo,Jacobs School of Medicine and Biomedical Sciences at the University at Buffalo,$100,$100,"May 1, 2026","July 18, 2026","Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,101,546,315.720,NY,New York Medical College,New York Medical College,$100,$100,"April 30, 2026","April 30, 2026","Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,102,546,287.970,NY,NYU Grossman Long Island School of Medicine,NYU Grossman Long Island School of Medicine,,,,,"Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,103,546,260.220,NY,NYU Grossman School of Medicine,NYU Grossman School of Medicine,,,,,"Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,104,546,232.469,NY,Renaissance School of Medicine at Stony Brook University,Renaissance School of Medicine at Stony Brook University,$100,$100,,"May 8, 2026","Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,105,546,201.469,NY,State University of New York Upstate Medical University Alan and Marlene Norton College of Medicine,State University of New York Upstate Medical University Alan and Marlene Norton College of Medicine,$100,$100,"April 30, 2026",,"Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,106,546,173.719,NY,SUNY Downstate Health Sciences University College of Medicine,SUNY Downstate Health Sciences University College of Medicine,$100,$100,"May 30, 2025","April 30, 2025","Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,107,546,145.969,NY,University of Rochester School of Medicine and Dentistry,University of Rochester School of Medicine and Dentistry,,,,,"Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,108,546,118.218,NY,Weill Cornell Medicine,Weill Cornell Medicine,$100,$100,"April 30, 2026","April 30, 2026","Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,109,546,90.468,OH,Case Western Reserve University School of Medicine,Case Western Reserve University School of Medicine,,,,,"Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,110,546,62.718,OH,Northeast Ohio Medical University,Northeast Ohio Medical University,$100,$100,,"June 5, 2026","Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,111,680,651.974,OH,Ohio State University College of Medicine,Ohio State University College of Medicine,$25,$25,,"April 30, 2026","Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,112,680,624.223,OH,The University of Toledo College of Medicine and Life Sciences,The University of Toledo College of Medicine and Life Sciences,,,,,"Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,113,680,596.473,OH,University of Cincinnati College of Medicine,University of Cincinnati College of Medicine,,,,,"Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,114,680,568.723,OH,Wright State University Boonshoft School of Medicine,Wright State University Boonshoft School of Medicine,,,,,"Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,115,680,540.973,OK,University of Oklahoma College of Medicine,University of Oklahoma College of Medicine,,,,,"Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,116,680,513.222,OR,Oregon Health & Science University School of Medicine,Oregon Health & Science University School of Medicine,,,,,"Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,117,680,485.472,PA,Drexel University College of Medicine,Drexel University College of Medicine,$100,$100,"April 30, 2026",,"Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,118,680,457.722,PA,Geisinger Commonwealth School of Medicine,Geisinger Commonwealth School of Medicine,$100,$100,"April 30, 2026",,"Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,119,680,429.972,PA,Lewis Katz School of Medicine at Temple University,Lewis Katz School of Medicine at Temple University,$100,$100,"April 30, 2026",,"Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,120,680,402.221,PA,Pennsylvania State University College of Medicine,Pennsylvania State University College of Medicine,$100,$100,,"April 30, 2026","Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,121,680,374.471,PA,Perelman School of Medicine at the University of Pennsylvania,Perelman School of Medicine at the University of Pennsylvania,$100,$100,"April 30, 2026","April 30, 2026","Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,122,680,346.721,PA,Sidney Kimmel Medical College at Thomas Jefferson University,Sidney Kimmel Medical College at Thomas Jefferson University,$100,$100,"April 30, 2026","April 30, 2026","Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,123,680,318.971,PA,University of Pittsburgh School of Medicine,University of Pittsburgh School of Medicine,,,,,"Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,124,680,291.220,PR,Ponce Health Sciences University School of Medicine,Ponce Health Sciences University School of Medicine,$100,$100,,"May 30, 2026","Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,125,680,263.470,PR,San Juan Bautista School of Medicine,San Juan Bautista School of Medicine,$100,$100,,"April 30, 2026","Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,126,680,235.720,PR,Universidad Central del Caribe School of Medicine,Universidad Central del Caribe School of Medicine,$100,$100,,"July 1, 2026","Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,127,680,207.970,PR,University of Puerto Rico School of Medicine,University of Puerto Rico School of Medicine,$100,$100,,"May 1, 2026","Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,128,680,180.219,RI,The Warren Alpert Medical School of Brown University,The Warren Alpert Medical School of Brown University,,,,,"Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,129,680,152.469,SC,Medical University of South Carolina College of Medicine,Medical University of South Carolina College of Medicine,$485,$485,"May 15, 2026","April 30, 2026","Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,130,680,124.719,SC,University of South Carolina School of Medicine Columbia,University of South Carolina School of Medicine Columbia,$250,$250,,"April 30, 2026","Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,131,680,96.969,SC,University of South Carolina School of Medicine Greenville,University of South Carolina School of Medicine Greenville,$250,$250,"April 30, 2026",,"Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,132,680,69.218,SD,"University of South Dakota, Sanford School of Medicine","University of South Dakota, Sanford School of Medicine",$100,$100,"June 13, 2026",,"Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,133,814,651.974,TN,East Tennessee State University James H. Quillen College of Medicine,East Tennessee State University James H. Quillen College of Medicine,,,,,"Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,134,814,624.223,TN,Meharry Medical College,Meharry Medical College,$100,$100,,"April 30, 2026","Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,135,814,596.473,TN,"Thomas F. Frist, Jr. College of Medicine at Belmont University","Thomas F. Frist, Jr. College of Medicine at Belmont University",,,,,"Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,136,814,568.723,TN,University of Tennessee Health Science Center College of Medicine,University of Tennessee Health Science Center College of Medicine,,,,,"Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,137,814,540.973,TN,Vanderbilt University School of Medicine,Vanderbilt University School of Medicine,,,,,"Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,138,814,513.222,TX,Anne Burnett Marion School of Medicine at TCU,Anne Burnett Marion School of Medicine at TCU,,,,,"Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,139,814,485.472,TX,Baylor College of Medicine,Baylor College of Medicine,$300,$300,,"April 30, 2025","Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,140,814,454.472,TX,McGovern Medical School at the University of Texas Health Science Center at Houston,McGovern Medical School at the University of Texas Health Science Center at Houston,,,,,"Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,141,814,426.722,TX,Texas A&M University School of Medicine,Texas A&M University School of Medicine,,,,,"Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,142,814,395.721,TX,Texas Tech University Health Sciences Center Paul L. Foster School of Medicine,Texas Tech University Health Sciences Center Paul L. Foster School of Medicine,$100,$100,,"May 15, 2026","Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,143,814,367.971,TX,Texas Tech University Health Sciences Center School of Medicine,Texas Tech University Health Sciences Center School of Medicine,$100,$100,"April 30, 2026","February 13, 2026","Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,144,814,340.221,TX,The University of Texas at Tyler School of Medicine,The University of Texas at Tyler School of Medicine,,,,,"Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,145,814,309.221,TX,The University of Texas Health Science Center at San Antonio Joe R. and Teresa Lozano Long School of Medicine,The University of Texas Health Science Center at San Antonio Joe R. and Teresa Lozano Long School of Medicine,,,,,"Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,146,814,281.470,TX,University of Houston Tilman J. Fertitta Family College of Medicine,University of Houston Tilman J. Fertitta Family College of Medicine,$100,$100,,"March 31, 2026","Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,147,814,253.720,TX,University of Texas at Austin Dell Medical School,University of Texas at Austin Dell Medical School,,,,,"Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,148,814,225.970,TX,University of Texas Medical Branch John Sealy School of Medicine,University of Texas Medical Branch John Sealy School of Medicine,,,,,"Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,149,814,198.219,TX,University of Texas Rio Grande Valley School of Medicine,University of Texas Rio Grande Valley School of Medicine,,,,,"Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,150,814,170.469,TX,University of Texas Southwestern Medical School,University of Texas Southwestern Medical School,,,,,"Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,151,814,142.719,UT,Spencer Fox Eccles School of Medicine at the University of Utah,Spencer Fox Eccles School of Medicine at the University of Utah,,,,,"Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,152,814,114.969,VA,Eastern Virginia Medical School,Eastern Virginia Medical School,$100,$100,"April 30, 2026",,"Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,153,814,87.218,VA,University of Virginia School of Medicine,University of Virginia School of Medicine,,,,,"Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,154,814,59.468,VA,Virginia Commonwealth University School of Medicine,Virginia Commonwealth University School of Medicine,$100,$100,"April 30, 2026",,"Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,155,948,651.974,VA,Virginia Tech Carilion School of Medicine,Virginia Tech Carilion School of Medicine,,,,,"Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,156,948,624.223,VT,"Robert Larner, M.D., College of Medicine at the University of Vermont","Robert Larner, M.D., College of Medicine at the University of Vermont",,,,,"Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,157,948,596.473,WA,University of Washington School of Medicine,University of Washington School of Medicine,,,,,"Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
aamc_msar_deposit_information,AAMC MSAR Advisor Reports,https://students-residents.aamc.org/medical-school-admission-requirements/medical-school-admission-requirements-reports-applicants-and-advisors,data/raw/aamc/msar_reports/18_msar001-msar-deposit-information-1.pdf,158,948,568.723,WA,Washington State University Elson S. Floyd College of Medicine,Washington State University Elson S. Floyd College of Medicine,,,,,"Boolean deposit fields are rendered as symbols, not plain text; amount and date fields are parsed."
