source_key,source_name,source_url,value_url,source_row_number,school_name_raw,school_name_clean,metric_context,gpa,mcat,notes
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,35,Georgetown University School of Medicine,Georgetown University School of Medicine,published school average GPA and MCAT,3.76,513,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,36,Howard University College of Medicine,Howard University College of Medicine,published school average GPA and MCAT,3.61,507,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,37,Florida Atlantic University Charles E. Schmidt College of Medicine*,Florida Atlantic University Charles E. Schmidt College of Medicine,published school average GPA and MCAT,3.83,513,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,38,Florida International University Herbert Wertheim College of Medicine*,Florida International University Herbert Wertheim College of Medicine,published school average GPA and MCAT,3.82,510,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,39,Florida State University College of Medicine*,Florida State University College of Medicine,published school average GPA and MCAT,3.68,507,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,40,University of Central Florida College of Medicine*,University of Central Florida College of Medicine,published school average GPA and MCAT,3.89,514,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,41,University of Florida College of Medicine*,University of Florida College of Medicine,published school average GPA and MCAT,3.86,515,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,42,University of Miami Miller School of Medicine,University of Miami Miller School of Medicine,published school average GPA and MCAT,3.86,516,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,43,University of South Florida Health Morsani College of Medicine*,University of South Florida Health Morsani College of Medicine,published school average GPA and MCAT,3.96,520,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,44,Lake Erie College of Osteopathic Medicine Bradenton Campus,Lake Erie College of Osteopathic Medicine Bradenton Campus,published school average GPA and MCAT,3.71,502,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,45,Nova Southeastern University Dr. Kiran C. Patel College of Allopathic Medicine,Nova Southeastern University Dr. Kiran C. Patel College of Allopathic Medicine,published school average GPA and MCAT,3.75,512,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,46,Nova Southeastern University Dr. Kiran C. Patel College of Osteopathic Medicine,Nova Southeastern University Dr. Kiran C. Patel College of Osteopathic Medicine,published school average GPA and MCAT,3.6,506,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,47,Emory University School of Medicine,Emory University School of Medicine,published school average GPA and MCAT,3.7,514,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,48,Medical College of Georgia at Augusta University*,Medical College of Georgia at Augusta University,published school average GPA and MCAT,3.8,512,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,49,Mercer University School of Medicine,Mercer University School of Medicine,published school average GPA and MCAT,3.69,503,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,50,Morehouse School of Medicine,Morehouse School of Medicine,published school average GPA and MCAT,3.64,504.1,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,51,Georgia Campus Philadelphia College of Osteopathic Medicine,Georgia Campus Philadelphia College of Osteopathic Medicine,published school average GPA and MCAT,,503,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,52,University of Hawaii John A. Burns School of Medicine*,University of Hawaii John A. Burns School of Medicine,published school average GPA and MCAT,3.79,512,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,53,University of Iowa Carver College of Medicine*,University of Iowa Carver College of Medicine,published school average GPA and MCAT,3.81,514,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,54,Des Moines University College of Osteopathic Medicine,Des Moines University College of Osteopathic Medicine,published school average GPA and MCAT,3.71,507,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,55,Idaho College of Osteopathic Medicine,Idaho College of Osteopathic Medicine,published school average GPA and MCAT,3.56,503.65,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,56,Carle Illinois College of Medicine*,Carle Illinois College of Medicine,published school average GPA and MCAT,3.73,513,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,57,Chicago Medical School at Rosalind Franklin University of Medicine and Science,Chicago Medical School at Rosalind Franklin University of Medicine and Science,published school average GPA and MCAT,3.69,508,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,58,Loyola University of Chicago Stritch School of Medicine,Loyola University of Chicago Stritch School of Medicine,published school average GPA and MCAT,3.8,512,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,59,Northwestern University The Feinberg School of Medicine,Northwestern University The Feinberg School of Medicine,published school average GPA and MCAT,3.93,521,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,60,Rush Medical College of Rush University,Rush Medical College of Rush University,published school average GPA and MCAT,3.72,510,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,61,Southern Illinois University School of Medicine*,Southern Illinois University School of Medicine,published school average GPA and MCAT,3.7,508,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,62,University of Chicago Pritzker School of Medicine,University of Chicago Pritzker School of Medicine,published school average GPA and MCAT,3.91,521,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,63,University of Illinois College of Medicine*,University of Illinois College of Medicine,published school average GPA and MCAT,3.82,511,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,64,Chicago College of Osteopathic Medicine of Midwestern University,Chicago College of Osteopathic Medicine of Midwestern University,published school average GPA and MCAT,3.65,509,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,65,Indiana University School of Medicine*,Indiana University School of Medicine,published school average GPA and MCAT,3.85,512,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,66,Marian University College of Osteopathic Medicine,Marian University College of Osteopathic Medicine,published school average GPA and MCAT,3.76,501,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,67,University of Kansas School of Medicine*,University of Kansas School of Medicine,published school average GPA and MCAT,3.84,509,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,68,Kansas College of Osteopathic Medicine,Kansas College of Osteopathic Medicine,published school average GPA and MCAT,3,,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,69,University of Kentucky College of Medicine*,University of Kentucky College of Medicine,published school average GPA and MCAT,3.84,508,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,70,University of Louisville School of Medicine*,University of Louisville School of Medicine,published school average GPA and MCAT,3.78,507,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,71,University of Pikeville Kentucky College of Osteopathic Medicine,University of Pikeville Kentucky College of Osteopathic Medicine,published school average GPA and MCAT,3.5,502,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,72,Louisiana State University - New Orleans School of Medicine*,Louisiana State University - New Orleans School of Medicine,published school average GPA and MCAT,3.76,509,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,73,Louisiana State University - Shreveport School of Medicine*,Louisiana State University - Shreveport School of Medicine,published school average GPA and MCAT,3.8,508,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,74,Tulane University School of Medicine,Tulane University School of Medicine,published school average GPA and MCAT,3.7,510,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,75,Edward Via College of Osteopathic Medicine - Louisiana Campus,Edward Via College of Osteopathic Medicine - Louisiana Campus,published school average GPA and MCAT,3.7,502,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,76,Boston University School of Medicine,Boston University School of Medicine,published school average GPA and MCAT,3.76,517,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,77,Harvard Medical School,Harvard Medical School,published school average GPA and MCAT,3.9,520.48,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,78,Tufts University School of Medicine,Tufts University School of Medicine,published school average GPA and MCAT,3.82,514,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,79,University of Massachusetts Medical School*,University of Massachusetts Medical School,published school average GPA and MCAT,3.76,511,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,80,Johns Hopkins University School of Medicine,Johns Hopkins University School of Medicine,published school average GPA and MCAT,3.92,521,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,81,Uniformed Services University of the Health Sciences F. Edward Hebert School of Medicine*,Uniformed Services University of the Health Sciences F. Edward Hebert School of Medicine,published school average GPA and MCAT,3.7,510,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,82,University of Maryland School of Medicine*,University of Maryland School of Medicine,published school average GPA and MCAT,3.84,512,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,83,University of New England College of Osteopathic Medicine,University of New England College of Osteopathic Medicine,published school average GPA and MCAT,3.62,502,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,84,Central Michigan University College of Medicine*,Central Michigan University College of Medicine,published school average GPA and MCAT,3.8,506,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,85,Michigan State University College of Human Medicine*,Michigan State University College of Human Medicine,published school average GPA and MCAT,3.7,507,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,86,Oakland University William Beaumont School of Medicine,Oakland University William Beaumont School of Medicine,published school average GPA and MCAT,3.89,510,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,87,University of Michigan Medical School*,University of Michigan Medical School,published school average GPA and MCAT,3.85,516,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,88,Wayne State University School of Medicine*,Wayne State University School of Medicine,published school average GPA and MCAT,3.78,511,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,89,Western Michigan University School of Medicine,Western Michigan University School of Medicine,published school average GPA and MCAT,3.81,512,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,90,Michigan State University College of Osteopathic Medicine*,Michigan State University College of Osteopathic Medicine,published school average GPA and MCAT,3.5,506,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,91,Mayo Clinic Alix School of Medicine,Mayo Clinic Alix School of Medicine,published school average GPA and MCAT,3.95,521,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,92,University of Minnesota Medical School - Twin Cities*,University of Minnesota Medical School - Twin Cities,published school average GPA and MCAT,3.84,511,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,93,University of Minnesota Medical School - Duluth*,University of Minnesota Medical School - Duluth,published school average GPA and MCAT,3.77,511.1,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,94,University of Missouri - Columbia School of Medicine*,University of Missouri - Columbia School of Medicine,published school average GPA and MCAT,3.83,509,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,95,Saint Louis University School of Medicine,Saint Louis University School of Medicine,published school average GPA and MCAT,3.9,514,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,96,University of Missouri - Kansas City School of Medicine*,University of Missouri - Kansas City School of Medicine,published school average GPA and MCAT,3.78,506,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,97,Washington University School of Medicine,Washington University School of Medicine,published school average GPA and MCAT,3.88,519.5,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,98,A.T. Still University of Health Sciences Kirksville College of Osteopathic Medicine,A.T. Still University of Health Sciences Kirksville College of Osteopathic Medicine,published school average GPA and MCAT,3.69,503,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,99,Kansas City University of Medicine and Biosciences College of Osteopathic Medicine,Kansas City University of Medicine and Biosciences College of Osteopathic Medicine,published school average GPA and MCAT,3.62,505,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,100,University of Mississippi School of Medicine*,University of Mississippi School of Medicine,published school average GPA and MCAT,3.8,506,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,101,William Carey University College of Osteopathic Medicine,William Carey University College of Osteopathic Medicine,published school average GPA and MCAT,3.53,505,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,102,Duke University School of Medicine,Duke University School of Medicine,published school average GPA and MCAT,3.9,519,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,103,East Carolina University Brody School of Medicine*,East Carolina University Brody School of Medicine,published school average GPA and MCAT,3.77,510,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,104,University of North Carolina at Chapel Hill School of Medicine*,University of North Carolina at Chapel Hill School of Medicine,published school average GPA and MCAT,3.79,512,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,105,Wake Forest School of Medicine,Wake Forest School of Medicine,published school average GPA and MCAT,3.83,511,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,106,Campbell University Jerry M. Wallace School of Osteopathic Medicine,Campbell University Jerry M. Wallace School of Osteopathic Medicine,published school average GPA and MCAT,3.61,506,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,107,University of North Dakota School of Medicine and Health Sciences*,University of North Dakota School of Medicine and Health Sciences,published school average GPA and MCAT,3.8,507,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,108,Creighton University School of Medicine,Creighton University School of Medicine,published school average GPA and MCAT,3.86,513,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,109,University of Nebraska Medical Center College of Medicine,University of Nebraska Medical Center College of Medicine,published school average GPA and MCAT,3.87,512,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,110,Geisel School of Medicine at Dartmouth,Geisel School of Medicine at Dartmouth,published school average GPA and MCAT,3.77,516,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,111,Cooper Medical School of Rowan University*,Cooper Medical School of Rowan University,published school average GPA and MCAT,3.79,512,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,112,Rutgers New Jersey Medical School*,Rutgers New Jersey Medical School,published school average GPA and MCAT,3.7,515,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,113,Rutgers Robert Wood Johnson Medical School*,Rutgers Robert Wood Johnson Medical School,published school average GPA and MCAT,3.7,514,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,114,Hackensack Meridian School of Medicine,Hackensack Meridian School of Medicine,published school average GPA and MCAT,3.8,514,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,115,Rowan University School of Osteopathic Medicine*,Rowan University School of Osteopathic Medicine,published school average GPA and MCAT,3.7,508,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,116,University of New Mexico School of Medicine*,University of New Mexico School of Medicine,published school average GPA and MCAT,3.75,507,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,117,Burrell College of Osteopathic Medicine at New Mexico State University,Burrell College of Osteopathic Medicine at New Mexico State University,published school average GPA and MCAT,3.5,500,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,118,University of Nevada Reno School of Medicine*,University of Nevada Reno School of Medicine,published school average GPA and MCAT,3.76,509,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,119,University of Nevada Las Vegas School of Medicine*,University of Nevada Las Vegas School of Medicine,published school average GPA and MCAT,3.6,510,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,120,Touro University - Nevada College of Osteopathic Medicine,Touro University - Nevada College of Osteopathic Medicine,published school average GPA and MCAT,3.54,506.9,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,121,Albany Medical College,Albany Medical College,published school average GPA and MCAT,3.8,512,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,122,Albert Einstein College of Medicine,Albert Einstein College of Medicine,published school average GPA and MCAT,3.82,516,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,123,Columbia University College of Physicians and Surgeons,Columbia University College of Physicians and Surgeons,published school average GPA and MCAT,3.85,521,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,124,Hofstra Northwell School of Medicine,Hofstra Northwell School of Medicine,published school average GPA and MCAT,3.92,518,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,125,Icahn School of Medicine at Mount Sinai,Icahn School of Medicine at Mount Sinai,published school average GPA and MCAT,3.81,519,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,126,New York Medical College,New York Medical College,published school average GPA and MCAT,3.6,516,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,127,New York University Grossman School of Medicine,New York University Grossman School of Medicine,published school average GPA and MCAT,3.98,523,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,128,New York University Long Island School of Medicine,New York University Long Island School of Medicine,published school average GPA and MCAT,3.94,516,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,129,SUNY - Downstate Medical Center College of Medicine*,SUNY - Downstate Medical Center College of Medicine,published school average GPA and MCAT,3.73,513,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,130,University at Buffalo Jacobs School of Medicine and Biomedical Sciences*,University at Buffalo Jacobs School of Medicine and Biomedical Sciences,published school average GPA and MCAT,3.7,510,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,131,SUNY - Upstate Medical University*,SUNY - Upstate Medical University,published school average GPA and MCAT,3.74,512,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,132,Stony Brook University School of Medicine*,Stony Brook University School of Medicine,published school average GPA and MCAT,3.89,514,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,133,University of Rochester School of Medicine and Dentistry,University of Rochester School of Medicine and Dentistry,published school average GPA and MCAT,3.6,517,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,134,Weill Cornell Medical College,Weill Cornell Medical College,published school average GPA and MCAT,3.9,518,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,135,New York Institute of Technology College of Osteopathic Medicine,New York Institute of Technology College of Osteopathic Medicine,published school average GPA and MCAT,3.62,506,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,136,Touro College of Osteopathic Medicine - Middletown Campus,Touro College of Osteopathic Medicine - Middletown Campus,published school average GPA and MCAT,3.592,504.864,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,137,Touro College of Osteopathic Medicine - Harlem Campus,Touro College of Osteopathic Medicine - Harlem Campus,published school average GPA and MCAT,3.584,505.376,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,138,Case Western Reserve University School of Medicine,Case Western Reserve University School of Medicine,published school average GPA and MCAT,3.9,517,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,139,Northeast Ohio Medical University*,Northeast Ohio Medical University,published school average GPA and MCAT,3.75,511,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,140,The Ohio State University College of Medicine*,The Ohio State University College of Medicine,published school average GPA and MCAT,3.83,514,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,141,The University of Toledo College of Medicine and Life Sciences*,The University of Toledo College of Medicine and Life Sciences,published school average GPA and MCAT,3.78,510,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,142,University of Cincinnati College of Medicine*,University of Cincinnati College of Medicine,published school average GPA and MCAT,3.86,514,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,143,Wright State University Boonshoft School of Medicine*,Wright State University Boonshoft School of Medicine,published school average GPA and MCAT,3.68,508.76,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,144,Ohio University Heritage College of Osteopathic Medicine*,Ohio University Heritage College of Osteopathic Medicine,published school average GPA and MCAT,3.68,503.46,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,145,University of Oklahoma College of Medicine*,University of Oklahoma College of Medicine,published school average GPA and MCAT,3.79,511,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,146,Oklahoma State University Center for Health Sciences College of Osteopathic Medicine*,Oklahoma State University Center for Health Sciences College of Osteopathic Medicine,published school average GPA and MCAT,3.6,500,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,147,Oregon Health & Science University School of Medicine*,Oregon Health & Science University School of Medicine,published school average GPA and MCAT,3.66,509,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,148,Western University of Health Sciences College of Osteopathic Medicine of the Pacific Northwest,Western University of Health Sciences College of Osteopathic Medicine of the Pacific Northwest,published school average GPA and MCAT,3.58,507,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,149,Drexel University College of Medicine,Drexel University College of Medicine,published school average GPA and MCAT,3.76,512,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,150,Geisinger Commonwealth School of Medicine,Geisinger Commonwealth School of Medicine,published school average GPA and MCAT,3.81,513.06,
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,151,Pennsylvania State University College of Medicine*,Pennsylvania State University College of Medicine,published school average GPA and MCAT,3.75,511,source row carried an asterisk
shemmassian,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,152,Perelman School of Medicine University of Pennsylvania,Perelman School of Medicine University of Pennsylvania,published school average GPA and MCAT,3.97,521,
